_source,activity,all_lessee,dataset,geometry_geojson,gloid,lease_number,lease_status,objectid_1,primary_lessee,project_latitude,project_longitude,project_name,project_number,purposeclass,total_consideration
glo_upland_leases,Bridge,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-96.5333688163917, 29.6961564147547], [-96.5323264876928, 29.6969357188525], [-96.5322398344039, 29.6968665294178], [-96.5319706793818, 29.6967268293061], [-96.5313493497341, 29.6963216879733], [-96.5312015427339, 29.6960479372313], [-96.5309452641631, 29.6958702390368], [-96.5308291030137, 29.6957907335853], [-96.5305282931577, 29.6955575980745], [-96.5304292925252, 29.6954930397888], [-96.5316691131443, 29.6948989784763], [-96.5317130982539, 29.6949354962553], [-96.5318904077247, 29.6950252514171], [-96.5322976472806, 29.6953759099101], [-96.5324107927856, 29.6954515389594], [-96.5326625330676, 29.6957271625773], [-96.5328756943013, 29.6958408390541], [-96.5332074816616, 29.6959677413229], [-96.5332973482244, 29.6960566543607], [-96.5333688163917, 29.6961564147547]]]}",SD20230003,SD20230003,Active,737,Texas Department of Transportation - Yoakum District,,,SD20230003,P034050,Special Document (SD),1500
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.55041473381, 31.613395858503], [-103.548844644881, 31.6113859157601], [-103.545544538158, 31.6132459158042], [-103.540934292492, 31.6072359945374], [-103.536584021066, 31.601436116898], [-103.540884169194, 31.5989661556184], [-103.53626386599, 31.5928962845759], [-103.538893938207, 31.5914162891136], [-103.550484389177, 31.5914662116152], [-103.550494651531, 31.6064559981961], [-103.55041473381, 31.613395858503]], [[-103.54390793617, 31.5930433638521], [-103.543943151925, 31.5919440428721], [-103.541053930121, 31.591875694948], [-103.541018350548, 31.592974751218], [-103.543575493937, 31.5930354702913], [-103.543596973554, 31.5930359798988], [-103.54390793617, 31.5930433638521]], [[-103.546338207797, 31.5935790271594], [-103.546356492106, 31.593015669816], [-103.546629376933, 31.5930221500972], [-103.546657887663, 31.5921441524382], [-103.544876073009, 31.5921017398179], [-103.544829255512, 31.5935430946721], [-103.546338207797, 31.5935790271594]], [[-103.549622139455, 31.5941224783235], [-103.5490706646, 31.5926715898802], [-103.548093332605, 31.592943743944], [-103.548311912477, 31.5935188700771], [-103.547685806487, 31.5936932198385], [-103.548018648469, 31.5945689869832], [-103.548644759849, 31.5943946358002], [-103.549622139455, 31.5941224783235]], [[-103.546859431884, 31.5927933535832], [-103.547065319459, 31.5935566175623], [-103.548022683702, 31.5932326354155], [-103.547736468774, 31.5926813482142], [-103.547262407137, 31.5927366760277], [-103.547252878707, 31.5927179758165], [-103.546859431884, 31.5927933535832]]]}",SL890009,SL890009,Active,738,Max Stapleton ,31.591389,-103.53944,SL890009,P022099,Agricultural (SL),915
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-103.947363932779, 31.4597309561832], [-103.947398254711, 31.4525161332352], [-103.955328557784, 31.4525160818912], [-103.955902242586, 31.4525160941525], [-103.96432888282, 31.452516002193], [-103.969614878074, 31.4525162244283], [-103.974636454224, 31.4525162558478], [-103.975773006315, 31.4525162136997], [-103.977543201261, 31.4525161447301], [-103.978600025176, 31.4525160742279], [-103.981369499755, 31.4525159140653], [-103.981469702334, 31.4669156046857], [-103.964269059514, 31.4669457290165], [-103.947338424218, 31.467045806761], [-103.94735836502, 31.4609059179386], [-103.947363932779, 31.4597309561832]]], [[[-103.913367160308, 31.4672860039449], [-103.917427271406, 31.4672259853551], [-103.917517377819, 31.4743958251858], [-103.91330719956, 31.4744258567038], [-103.913367160308, 31.4672860039449]]], [[[-103.904867347802, 31.4739016445161], [-103.904866754914, 31.4739491008125], [-103.904862094455, 31.4743220595297], [-103.904859063539, 31.4745645602375], [-103.900608944385, 31.4745445783299], [-103.900609595664, 31.4744860177779], [-103.900612963448, 31.4741831671634], [-103.900688910615, 31.4673547794765], [-103.904693067451, 31.4673641639793], [-103.904926086842, 31.4673647095187], [-103.904949028916, 31.4673647639194], [-103.904867347802, 31.4739016445161]]], [[[-103.921777537443, 31.4743857771363], [-103.921687437318, 31.4672059528434], [-103.926037592862, 31.4671759389304], [-103.926077724199, 31.4743357889361], [-103.930267891587, 31.4743357414349], [-103.930307921415, 31.4779456703379], [-103.921837594311, 31.4780057058041], [-103.921777537443, 31.4743857771363]]], [[[-103.994240420111, 31.4814552054692], [-103.994270203754, 31.4669455275032], [-103.998510347116, 31.4669555142883], [-103.998540374203, 31.4688054815793], [-103.998570569275, 31.4814551847847], [-103.994240420111, 31.4814552054692]]], [[[-103.908957152712, 31.4817257296319], [-103.913317324471, 31.4817156770068], [-103.913357394723, 31.4889755176753], [-103.908937226283, 31.4889855541997], [-103.908957152712, 31.4817257296319]]], [[[-103.964369384263, 31.4922851705933], [-103.964346286781, 31.4886137907203], [-103.964339334719, 31.4875052479078], [-103.969209531269, 31.4875052272246], [-103.969210061275, 31.4875639412637], [-103.969219549281, 31.4886151871984], [-103.969240432416, 31.4886152362245], [-103.972886668103, 31.4886237813216], [-103.973489689187, 31.4886251961842], [-103.973479701718, 31.4875652044662], [-103.981510016029, 31.4875351411612], [-103.981510580171, 31.4875939708537], [-103.981519994515, 31.4885751366895], [-103.981520158008, 31.4886339948372], [-103.981530051155, 31.4922050658073], [-103.972948889911, 31.4922453997151], [-103.972928204405, 31.4922454969975], [-103.964390474011, 31.492285072545], [-103.964369384263, 31.4922851705933]]], [[[-103.981617032329, 31.4958709084274], [-103.998284742419, 31.4958322336507], [-103.998483206317, 31.5069211108175], [-103.998545724569, 31.5104139361054], [-103.981593510841, 31.5104520641573], [-103.981593765064, 31.510294434411], [-103.981617032329, 31.4958709084274]]], [[[-103.908877345484, 31.4963053867452], [-103.913317489761, 31.4962853719481], [-103.913367534906, 31.499855295209], [-103.913387649982, 31.510535129417], [-103.896166999884, 31.5106652501123], [-103.896176913691, 31.5035853398506], [-103.899637059774, 31.503555310034], [-103.899586990375, 31.4964354521832], [-103.900437009535, 31.4964254670122], [-103.904607178628, 31.4963754109264], [-103.908877345484, 31.4963053867452]]], [[[-103.9305883467, 31.5104650461485], [-103.938928657938, 31.5104150014088], [-103.93891880791, 31.5249048027597], [-103.930738509083, 31.5249448422998], [-103.9305883467, 31.5104650461485]]]]}",SL890011,SL890011,Active,739,Scott Armstrong Jr.,31.460556,-103.947222,SL890011,P022101,Agricultural (SL),7080
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.696778957935, 31.4903168434234], [-103.69680885836, 31.4757871566476], [-103.70505918266, 31.4758771165254], [-103.704969334064, 31.4903968104112], [-103.696778957935, 31.4903168434234]]]}",SL980009,SL980009,Active,740,"2T Partnership, LTD.",31.490278,-103.696111,SL980009,P022471,Agricultural (SL),720
glo_upland_leases,Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-94.766935032885, 30.8720602595895], [-94.7628549468483, 30.8721603463973], [-94.7627649778777, 30.8687004787712], [-94.7601949436639, 30.8669306082903], [-94.7601749265044, 30.8659606145907], [-94.7667950852452, 30.8658404445001], [-94.7668750442887, 30.8681003980914], [-94.7669347041016, 30.8720386404613], [-94.766935032885, 30.8720602595895]]]}",SL980034,SL980034,Active,741,Ms. Virginia Marsh Thagard ,30.86870846,-94.76434984,SL980034,P022495,Agricultural (SL),2800
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.02739046934, 31.9417504294858], [-104.027500065602, 31.9272804451595], [-104.029770141562, 31.9272703858141], [-104.029590554862, 31.9417503883216], [-104.02739046934, 31.9417504294858]]]}",SL20030014,SL20030014,Active,742,"Rustler Hills I, Corp.",31.898333,-104.008889,SL20030014,P020634,Agricultural (SL),2730
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.018659420599, 31.9200383359318], [-104.009774029613, 31.9200756477937], [-104.009838786467, 31.9127906450318], [-104.018714217831, 31.9127558603178], [-104.018700532896, 31.9145764793208], [-104.018659420599, 31.9200383359318]]]}",SL20030014,SL20030014,Active,743,"Rustler Hills I, Corp.",31.898333,-104.008889,SL20030014,P020634,Agricultural (SL),2730
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.027589590804, 31.9127204693723], [-104.027659159933, 31.8981204679029], [-104.032389391775, 31.8981104335872], [-104.032319810969, 31.9127203900683], [-104.027589590804, 31.9127204693723]]]}",SL20030014,SL20030014,Active,744,"Rustler Hills I, Corp.",31.898333,-104.008889,SL20030014,P020634,Agricultural (SL),2730
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-104.027659159933, 31.8981204679029], [-104.027059141019, 31.8981205060359], [-104.009938394361, 31.8981806928408], [-104.010037974407, 31.8835106912916], [-104.027808693496, 31.8834604819927], [-104.027659159933, 31.8981204679029]]]}",SL20030014,SL20030014,Active,745,"Rustler Hills I, Corp.",31.898333,-104.008889,SL20030014,P020634,Agricultural (SL),2730
glo_upland_leases,Hunting ; Recreation,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-95.059372421594, 30.9572247383817], [-95.0605355135115, 30.9418568066378], [-95.0607765880961, 30.9386580404463], [-95.0610022188443, 30.9357408468685], [-95.0677703741299, 30.9357901696956], [-95.0694701636156, 30.9357891133065], [-95.0694326580541, 30.9343953676258], [-95.069402655222, 30.9338553846689], [-95.0701326765275, 30.9338453822874], [-95.0838730771447, 30.933845356089], [-95.0746228327116, 30.943635096319], [-95.073272791502, 30.9426851244157], [-95.059372421594, 30.9572247383817]]]}",SL20030020,SL20030020,Active,746,Charles N. Wells and Rhonda S. Wells ,30.93779641,-95.06310166,SL20030020,P020640,Agricultural (SL),62116
glo_upland_leases,Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-94.7635335333156, 30.8491783597244], [-94.7634135121055, 30.8421485597236], [-94.7606134301272, 30.842058568481], [-94.7605934219509, 30.8388986575701], [-94.7605534100898, 30.8344987837489], [-94.7604933981373, 30.8300489113264], [-94.767333596512, 30.8300888986507], [-94.773793785962, 30.8301088857499], [-94.7738038084656, 30.8388786345073], [-94.7737538145251, 30.8421685404552], [-94.7737538262032, 30.8470784002792], [-94.7737238305575, 30.8491983389919], [-94.7694328048207, 30.8491974821648], [-94.7694309947154, 30.8486543355057], [-94.7694296247846, 30.848243232646], [-94.7683721900159, 30.8482582500204], [-94.7683842319323, 30.8485216853264], [-94.7684151231983, 30.8491974821648], [-94.7676936538543, 30.8491983505602], [-94.7635335333156, 30.8491783597244]]]}",SL20030021,SL20030021,Active,747,Charles Dees ,,,SL20030021,P020641,Agricultural (SL),31674.77
glo_upland_leases,Grazing,,glo_upland_leases,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-103.976700470134, 31.7230774329005], [-103.976783998184, 31.7376212898269], [-103.976784400629, 31.7376914000785], [-103.959783427246, 31.737834596143], [-103.959744988335, 31.7231114570256], [-103.959871108207, 31.7231112041065], [-103.976700470134, 31.7230774329005]]], [[[-103.976700470134, 31.7230774329005], [-103.976637417384, 31.7084683410666], [-103.976872294491, 31.7084672130677], [-103.977568222935, 31.7084638703394], [-103.993593757074, 31.7083868966114], [-103.993594336487, 31.7085112974835], [-103.99366086392, 31.7227914037333], [-103.993661905068, 31.723014942727], [-103.976700470134, 31.7230774329005]]], [[[-103.976637417384, 31.7084623655766], [-103.976637417384, 31.7084683410666], [-103.959694891986, 31.7085098829003], [-103.959669835278, 31.7012050411183], [-103.976637661726, 31.7011660105172], [-103.976637655437, 31.7013428006357], [-103.976637417384, 31.7084623655766]]], [[[-104.008011323922, 31.7668687917412], [-104.005180850141, 31.7668706063998], [-104.005180723478, 31.7668417834159], [-104.005117376979, 31.7523845351856], [-104.007815366324, 31.7523827064934], [-104.007947503112, 31.7523826171212], [-104.010636836291, 31.7523807364862], [-104.010777630144, 31.7523806379477], [-104.010841796804, 31.7668669167467], [-104.010834528535, 31.7668669213292], [-104.010160465984, 31.7668673681202], [-104.008011323922, 31.7668687917412]]], [[[-103.996542453638, 31.7668757662621], [-103.993859082578, 31.7668772769499], [-103.993859056527, 31.7668712235059], [-103.993797534506, 31.7523921211259], [-103.996626982411, 31.7523899311258], [-103.996658758517, 31.7523899112654], [-103.99945712112, 31.7523881902782], [-103.999519898986, 31.7668740493629], [-103.996689414425, 31.7668756837776], [-103.99667403886, 31.7668756921788], [-103.996542453638, 31.7668757662621]]]]}",SL20040031,SL20040031,Active,748,Mr. James M. and Matthew A. Cooksey ,31.765278,-103.993333,SL20040031,P020683,Agricultural (SL),4053.35
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.905146115696, 31.4088373237969], [-103.905346001627, 31.4015174685811], [-103.905445939202, 31.3942876327813], [-103.907246012115, 31.3942776144814], [-103.913716252814, 31.3942475864137], [-103.913596434623, 31.4087872760856], [-103.905146115696, 31.4088373237969]]]}",SL880024,SL880024,Active,749,C. J. Lee Estate,31.4,-103.904444,SL880024,P022015,Agricultural (SL),1720
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.930516943212, 31.4015073467755], [-103.922156627391, 31.4014973875187], [-103.922206581806, 31.3942275183654], [-103.926616732234, 31.3942175192293], [-103.930536853472, 31.3942375052316], [-103.930516943212, 31.4015073467755]]]}",SL880024,SL880024,Active,750,C. J. Lee Estate,31.4,-103.904444,SL880024,P022015,Agricultural (SL),1720
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.913716252814, 31.3942475864137], [-103.907246012115, 31.3942776144814], [-103.90710586415, 31.3847778244783], [-103.913516131525, 31.3847877755392], [-103.913716252814, 31.3942475864137]]]}",SL880024,SL880024,Active,751,C. J. Lee Estate,31.4,-103.904444,SL880024,P022015,Agricultural (SL),1720
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.887935280591, 31.394357734012], [-103.881455079372, 31.394377749123], [-103.881430055003, 31.3919903185471], [-103.887900240905, 31.3919677639752], [-103.887935280591, 31.394357734012]]]}",SL880024,SL880024,Active,752,C. J. Lee Estate,31.4,-103.904444,SL880024,P022015,Agricultural (SL),1720
glo_upland_leases,Grazing ; Hunting,,glo_upland_leases,"{""type"": ""Polygon"", ""coordinates"": [[[-103.887900240905, 31.3919677639752], [-103.881430055003, 31.3919903185471], [-103.881354936981, 31.3848279739494], [-103.887795191018, 31.384797940559], [-103.887900240905, 31.3919677639752]]]}",SL880024,SL880024,Active,753,C. J. Lee Estate,31.4,-103.904444,SL880024,P022015,Agricultural (SL),1720
